,local_timestamp,side,price,amount
40199,1722472664632764,buy,0.0110826,33107
40200,1722472664632775,buy,0.0110826,1489
40201,1722472664634073,buy,0.0110829,453
40202,1722472665496813,sell,0.0110834,3998
40203,1722472665759097,sell,0.0110834,14015
40204,1722472666395532,sell,0.0110834,36544
40205,1722472666395546,sell,0.0110834,321420
40206,1722472666395547,sell,0.0110834,34099
40207,1722472666395547,sell,0.0110834,940
40208,1722472666395548,sell,0.0110834,5228
40209,1722472666395551,sell,0.0110834,510
40210,1722472666395553,sell,0.0110834,1489
40211,1722472666395556,sell,0.0110834,14696
40212,1722472666399429,sell,0.0110831,9020
40213,1722472666399432,sell,0.0110825,48814
40214,1722472667100738,buy,0.0110835,453
40215,1722472667100740,buy,0.0110835,4941
40216,1722472667100748,buy,0.0110835,19056
40217,1722472667100748,buy,0.0110835,1489
40218,1722472667866224,buy,0.0110844,453
40219,1722472668020792,sell,0.0110847,2366
40220,1722472668545552,buy,0.0110848,712
40221,1722472668545558,buy,0.0110849,453
40222,1722472668545559,buy,0.0110849,629
40223,1722472668545564,buy,0.0110851,453
40224,1722472668545565,buy,0.0110853,453
40225,1722472668545573,buy,0.0110855,8050
40226,1722472668545574,buy,0.011086,453
40227,1722472668545575,buy,0.0110861,10990
40228,1722472669318923,sell,0.0110861,7061
40229,1722472669318923,sell,0.011086,20643
40230,1722472669318924,sell,0.011086,20643
40231,1722472669318924,sell,0.011086,89683
40232,1722472669318925,sell,0.011086,41796
40233,1722472669318926,sell,0.0110859,7061
40234,1722472669318927,sell,0.0110857,72025
40235,1722472669318927,sell,0.0110857,71471
40236,1722472669318934,sell,0.0110856,35225
40237,1722472669318936,sell,0.0110856,35225
40238,1722472669318937,sell,0.0110856,12937
40239,1722472669318937,sell,0.0110855,34999
40240,1722472669318941,sell,0.0110854,41796
40241,1722472669318942,sell,0.0110854,45789
40242,1722472669318947,sell,0.0110854,16620
40243,1722472669318948,sell,0.0110854,79261
40244,1722472669318951,sell,0.0110852,41796
40245,1722472669318953,sell,0.0110852,79261
40246,1722472669318960,sell,0.011085,41796
40247,1722472669318962,sell,0.011085,36194
40248,1722472669318962,sell,0.0110848,41796
40249,1722472669318963,sell,0.0110847,11139
40250,1722472669318967,sell,0.0110847,17625
40251,1722472669318968,sell,0.0110847,37335
40252,1722472669318974,sell,0.0110844,51190
40253,1722472669318976,sell,0.0110843,4307
40254,1722472669318976,sell,0.0110843,752
40255,1722472669318980,sell,0.0110842,36195
40256,1722472669318983,sell,0.011084,51190
40257,1722472669318985,sell,0.011084,1489
40258,1722472669318988,sell,0.0110837,64790
40259,1722472669318991,sell,0.0110837,10099
40260,1722472669318993,sell,0.0110836,51190
40261,1722472669318995,sell,0.0110835,27505
40262,1722472669318999,sell,0.0110835,37337
40263,1722472669319002,sell,0.0110834,2788
40264,1722472669319004,sell,0.0110834,36195
40265,1722472669319007,sell,0.0110833,10101
40266,1722472669319010,sell,0.0110832,81022
40267,1722472669319012,sell,0.0110832,80562
40268,1722472669319015,sell,0.0110832,51190
40269,1722472669319017,sell,0.011083,10102
40270,1722472669319020,sell,0.011083,20357
40271,1722472669319022,sell,0.0110829,1489
40272,1722472669319026,sell,0.0110829,654176
40273,1722472669319028,sell,0.0110826,36195
40274,1722472669319031,sell,0.0110824,51190
40275,1722472669319034,sell,0.0110823,90831
40276,1722472669319037,sell,0.0110822,58437
40277,1722472669319039,sell,0.0110821,37344
40278,1722472669319042,sell,0.0110821,5147
40279,1722472669319045,sell,0.0110821,180000
40280,1722472669319048,sell,0.011082,452
40281,1722472669319050,sell,0.0110819,5694
40282,1722472669319053,sell,0.0110818,36195
40283,1722472669319055,sell,0.0110818,1489
40284,1722472669319058,sell,0.0110817,5733
40285,1722472669319060,sell,0.0110816,10102
40286,1722472669319393,sell,0.0110816,20357
40287,1722472669319396,sell,0.0110815,55000
40288,1722472669319397,sell,0.0110815,481224
40289,1722472669319397,sell,0.0110814,461
40290,1722472669319398,sell,0.0110813,909
40291,1722472669319399,sell,0.0110812,712
40292,1722472669319410,sell,0.011081,36195
40293,1722472669319411,sell,0.011081,298785
40294,1722472669321044,sell,0.011085,37681
40295,1722472669321048,sell,0.011085,22487
40296,1722472669973942,sell,0.0110826,909
40297,1722472669973957,sell,0.0110826,28386
40298,1722472669973958,sell,0.0110826,38355
40299,1722472669973961,sell,0.0110818,1489
40300,1722472669973966,sell,0.0110817,27505
40301,1722472669973967,sell,0.0110813,286639
40302,1722472670198685,sell,0.0110815,909
40303,1722472670201101,sell,0.0110815,474
40304,1722472670201102,sell,0.0110812,712
40305,1722472670201103,sell,0.0110807,1489
40306,1722472670201103,sell,0.0110805,27074
40307,1722472670201103,sell,0.0110803,461895
40308,1722472670201104,sell,0.0110802,36196
40309,1722472670201104,sell,0.0110799,57339
40310,1722472670201104,sell,0.0110797,182441
40311,1722472670201105,sell,0.0110796,1489
40312,1722472670201105,sell,0.0110796,55000
40313,1722472670201107,sell,0.0110795,43009
40314,1722472670201109,sell,0.0110794,180000
40315,1722472670201116,sell,0.0110791,461
40316,1722472670201118,sell,0.0110791,487
40317,1722472670201118,sell,0.011079,49142
40318,1722472670201119,sell,0.011079,179286
40319,1722472670201119,sell,0.0110788,31757
40320,1722472670201120,sell,0.0110785,1490
40321,1722472670201120,sell,0.0110785,37333
40322,1722472670201121,sell,0.0110784,1730
40323,1722472670201124,sell,0.0110783,6231
40324,1722472670201125,sell,0.0110782,1185
40325,1722472670201126,sell,0.0110782,9024
40326,1722472670201129,sell,0.0110781,6783
40327,1722472670201131,sell,0.011078,2931
40328,1722472670201133,sell,0.011078,453
40329,1722472670201134,sell,0.011078,28576
40330,1722472670201136,sell,0.0110779,90870
40331,1722472670201139,sell,0.0110779,5414
40332,1722472670201140,sell,0.0110778,2708
40333,1722472670201142,sell,0.0110778,453
40334,1722472670201143,sell,0.0110778,563
40335,1722472670201146,sell,0.0110778,2041
40336,1722472670201147,sell,0.0110778,90240
40337,1722472670201149,sell,0.0110778,90240
40338,1722472670201151,sell,0.0110777,453
40339,1722472670201154,sell,0.0110777,5157
40340,1722472670201155,sell,0.0110777,642579
40341,1722472670201157,sell,0.0110776,12413
40342,1722472670201158,sell,0.0110776,849470
40343,1722472670201161,sell,0.0110775,40480
40344,1722472670201161,sell,0.0110774,1490
40345,1722472670201163,sell,0.0110774,2041
40346,1722472670201165,sell,0.0110773,453
40347,1722472670201166,sell,0.0110773,363479
40348,1722472670201169,sell,0.0110773,5414
40349,1722472670201172,sell,0.0110773,24801
40350,1722472670213856,buy,0.011079,154715
40351,1722472670220482,buy,0.0110793,36104
40352,1722472670220484,buy,0.0110793,28718
40353,1722472670221772,buy,0.0110792,20643
40354,1722472670221776,buy,0.0110792,36104
40355,1722472670221778,buy,0.0110794,39838
40356,1722472670221780,buy,0.0110794,17101
40357,1722472670222596,buy,0.0110794,10741
40358,1722472670222598,buy,0.0110794,38809
40359,1722472670225867,buy,0.0110794,60168
40360,1722472670225867,buy,0.0110799,4513
40361,1722472670225868,buy,0.01108,154999
40362,1722472670225870,buy,0.01108,15590
40363,1722472670226713,buy,0.0110801,9207
40364,1722472670231088,buy,0.0110801,60168
40365,1722472670231092,buy,0.0110802,36194
40366,1722472670231095,buy,0.0110802,22365
40367,1722472670233165,buy,0.0110802,37803
40368,1722472670233166,buy,0.0110803,36100
40369,1722472670233166,buy,0.0110804,46433
40370,1722472670244946,buy,0.0110808,51190
40371,1722472670244947,buy,0.0110808,36098
40372,1722472670244960,buy,0.0110809,25793
40373,1722472670244960,buy,0.0110809,183771
40374,1722472670244964,buy,0.011081,36194
40375,1722472670244967,buy,0.011081,25786
40376,1722472670248138,buy,0.0110811,32400
40377,1722472670248925,buy,0.0110811,186872
40378,1722472670248933,buy,0.0110812,45122
40379,1722472670249811,buy,0.0110811,118959
40380,1722472670385631,buy,0.0110801,6290
40381,1722472671388885,buy,0.0110805,4511
40382,1722472671388892,buy,0.0110805,28180
40383,1722472671388892,buy,0.0110805,16620
40384,1722472671388893,buy,0.0110805,1490
40385,1722472671388893,buy,0.0110809,4513
40386,1722472671397974,buy,0.0110812,19897
40387,1722472671397975,buy,0.0110814,180462
40388,1722472671658155,sell,0.0110815,36544
40389,1722472671658161,sell,0.0110815,10276
40390,1722472671658866,sell,0.0110815,4760
40391,1722472671658868,sell,0.0110815,5631
